Date,Channel,CampaignType,CampaignName,Cost,Impressions,Clicks,Conversions,Revenue
2025-08-14,Meta Ads,Prospecting,FB_Prospecting_Broad,624.51,52067,781,23,1873.4
2025-08-14,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,397.88,33133,497,16,1308.81
2025-08-14,Meta Ads,Retargeting,FB_Retargeting_Catalog,182.63,15200,228,12,954.68
2025-08-14,Microsoft Ads,Search,MS_Search_Brand,44.91,1875,75,3,201.79
2025-08-14,Microsoft Ads,Shopping,MS_Shopping_Feed,82.66,9200,138,2,179.21
2025-08-15,Google Ads,Search,GG_Search_Brand,110.61,2300,92,5,370.14
2025-08-15,Google Ads,Search,GG_Search_Generic,329.63,6875,275,8,611.23
2025-08-15,Google Ads,PMax,GG_PMax_Performance,710.34,29600,592,29,2351.56
2025-08-15,Google Ads,Shopping,GG_Shopping_Top_Products,423.81,23533,353,18,1459.49
2025-08-15,Meta Ads,Prospecting,FB_Prospecting_Broad,459.59,38267,574,13,1062.03
2025-08-15,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,318.02,26533,398,11,869.3
2025-08-15,Meta Ads,Retargeting,FB_Retargeting_Catalog,188.88,15733,236,13,1039.76
2025-08-15,Microsoft Ads,Search,MS_Search_Brand,49.14,2050,82,3,244.9
2025-08-15,Microsoft Ads,Shopping,MS_Shopping_Feed,94.19,10467,157,3,235.13
2025-08-16,Google Ads,Search,GG_Search_Brand,114.4,2375,95,5,409.17
2025-08-16,Google Ads,Search,GG_Search_Generic,353.22,7350,294,9,723.16
2025-08-16,Google Ads,PMax,GG_PMax_Performance,667.36,27800,556,27,2160.88
2025-08-16,Google Ads,Shopping,GG_Shopping_Top_Products,419.87,23333,350,19,1485.05
2025-08-16,Meta Ads,Prospecting,FB_Prospecting_Broad,460.6,38400,576,14,1104.87
2025-08-16,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,297.54,24800,372,10,792.21
2025-08-16,Meta Ads,Retargeting,FB_Retargeting_Catalog,145.57,12133,182,8,652.88
2025-08-16,Microsoft Ads,Search,MS_Search_Brand,39.92,1675,67,2,170.24
2025-08-16,Microsoft Ads,Shopping,MS_Shopping_Feed,67.85,7533,113,2,129.57
2025-08-17,Google Ads,Search,GG_Search_Brand,137.59,2875,115,7,546.18
2025-08-17,Google Ads,Search,GG_Search_Generic,367.44,7650,306,9,730.3
2025-08-17,Google Ads,PMax,GG_PMax_Performance,774.13,32250,645,34,2689.57
2025-08-17,Google Ads,Shopping,GG_Shopping_Top_Products,431.56,24000,360,18,1465.72
2025-08-17,Meta Ads,Prospecting,FB_Prospecting_Broad,485.74,40467,607,14,1145.86
2025-08-17,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,370.39,30867,463,14,1130.01
2025-08-17,Meta Ads,Retargeting,FB_Retargeting_Catalog,181.65,15133,227,12,935.82
2025-08-17,Microsoft Ads,Search,MS_Search_Brand,46.12,1925,77,3,210.36
2025-08-17,Microsoft Ads,Shopping,MS_Shopping_Feed,101.38,11267,169,3,262.54
2025-08-18,Google Ads,Search,GG_Search_Brand,141.01,2950,118,7,562.21
2025-08-18,Google Ads,Search,GG_Search_Generic,381.14,7950,318,10,769.3
2025-08-18,Google Ads,PMax,GG_PMax_Performance,842.75,35100,702,39,3107.07
2025-08-18,Google Ads,Shopping,GG_Shopping_Top_Products,512.03,28467,427,25,1997.4
2025-08-18,Meta Ads,Prospecting,FB_Prospecting_Broad,677.29,56467,847,27,2127.19
2025-08-18,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,370.13,30867,463,14,1108.21
2025-08-18,Meta Ads,Retargeting,FB_Retargeting_Catalog,226.07,18867,283,17,1396.45
2025-08-18,Microsoft Ads,Search,MS_Search_Brand,52.54,2200,88,3,265.07
2025-08-18,Microsoft Ads,Shopping,MS_Shopping_Feed,93.77,10400,156,3,222.02
2025-08-19,Google Ads,Search,GG_Search_Brand,155.67,3250,130,9,685.49
2025-08-19,Google Ads,Search,GG_Search_Generic,401.78,8375,335,11,858.59
2025-08-19,Google Ads,PMax,GG_PMax_Performance,782.03,32600,652,34,2717.04
2025-08-19,Google Ads,Shopping,GG_Shopping_Top_Products,449.16,24933,374,20,1568.03
2025-08-19,Meta Ads,Prospecting,FB_Prospecting_Broad,491.13,40933,614,14,1159.61
2025-08-19,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,364.28,30333,455,14,1084.45
2025-08-19,Meta Ads,Retargeting,FB_Retargeting_Catalog,204.38,17000,255,15,1162.02
2025-08-19,Microsoft Ads,Search,MS_Search_Brand,43.17,1800,72,2,183.57
2025-08-19,Microsoft Ads,Shopping,MS_Shopping_Feed,89.6,9933,149,3,205.29
2025-08-20,Google Ads,Search,GG_Search_Brand,119.72,2500,100,5,418.11
2025-08-20,Google Ads,Search,GG_Search_Generic,358.64,7475,299,9,697.14
2025-08-20,Google Ads,PMax,GG_PMax_Performance,644.8,26850,537,24,1893.63
2025-08-20,Google Ads,Shopping,GG_Shopping_Top_Products,416.57,23133,347,17,1369.48
2025-08-20,Meta Ads,Prospecting,FB_Prospecting_Broad,562.94,46933,704,19,1521.02
2025-08-20,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,319.01,26600,399,11,848.23
2025-08-20,Meta Ads,Retargeting,FB_Retargeting_Catalog,190.17,15867,238,13,1021.73
2025-08-20,Microsoft Ads,Search,MS_Search_Brand,40.07,1675,67,2,160.52
2025-08-20,Microsoft Ads,Shopping,MS_Shopping_Feed,92.5,10267,154,3,220.24
2025-08-21,Google Ads,Search,GG_Search_Brand,146.2,3050,122,8,619.56
2025-08-21,Google Ads,Search,GG_Search_Generic,332.25,6925,277,8,607.8
2025-08-21,Google Ads,PMax,GG_PMax_Performance,700.16,29150,583,28,2240.11
2025-08-21,Google Ads,Shopping,GG_Shopping_Top_Products,442.41,24600,369,19,1552.29
2025-08-21,Meta Ads,Prospecting,FB_Prospecting_Broad,620.25,51667,775,23,1849.09
2025-08-21,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,337.25,28133,422,12,953.16
2025-08-21,Meta Ads,Retargeting,FB_Retargeting_Catalog,198.51,16533,248,14,1120.04
2025-08-21,Microsoft Ads,Search,MS_Search_Brand,42.63,1775,71,2,182.58
2025-08-21,Microsoft Ads,Shopping,MS_Shopping_Feed,100.17,11133,167,3,259.06
2025-08-22,Google Ads,Search,GG_Search_Brand,133.61,2775,111,7,532.3
2025-08-22,Google Ads,Search,GG_Search_Generic,318.4,6625,265,7,571.81
2025-08-22,Google Ads,PMax,GG_PMax_Performance,696.27,29000,580,28,2262.93
2025-08-22,Google Ads,Shopping,GG_Shopping_Top_Products,406.47,22600,339,17,1346.84
2025-08-22,Meta Ads,Prospecting,FB_Prospecting_Broad,525.36,43800,657,17,1373.54
2025-08-22,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,353.09,29400,441,13,1062.93
2025-08-22,Meta Ads,Retargeting,FB_Retargeting_Catalog,146.26,12200,183,8,635.96
2025-08-22,Microsoft Ads,Search,MS_Search_Brand,45.74,1900,76,3,213.47
2025-08-22,Microsoft Ads,Shopping,MS_Shopping_Feed,79.55,8867,133,2,169.97
2025-08-23,Google Ads,Search,GG_Search_Brand,103.78,2150,86,4,339.03
2025-08-23,Google Ads,Search,GG_Search_Generic,272.92,5675,227,6,440.05
2025-08-23,Google Ads,PMax,GG_PMax_Performance,618.26,25750,515,23,1865.35
2025-08-23,Google Ads,Shopping,GG_Shopping_Top_Products,349.74,19400,291,13,1044.36
2025-08-23,Meta Ads,Prospecting,FB_Prospecting_Broad,528.19,44000,660,18,1437.69
2025-08-23,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,276.64,23067,346,9,688.36
2025-08-23,Meta Ads,Retargeting,FB_Retargeting_Catalog,161.29,13467,202,10,795.47
2025-08-23,Microsoft Ads,Search,MS_Search_Brand,38.86,1625,65,2,161.62
2025-08-23,Microsoft Ads,Shopping,MS_Shopping_Feed,86.74,9667,145,3,207.94
2025-08-24,Google Ads,Search,GG_Search_Brand,157.33,3275,131,9,706.01
2025-08-24,Google Ads,Search,GG_Search_Generic,368.28,7675,307,9,733.5
2025-08-24,Google Ads,PMax,GG_PMax_Performance,792.38,33000,660,35,2812.27
2025-08-24,Google Ads,Shopping,GG_Shopping_Top_Products,534.3,29667,445,28,2206.49
2025-08-24,Meta Ads,Prospecting,FB_Prospecting_Broad,494.89,41267,619,15,1187.76
2025-08-24,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,362.95,30267,454,14,1086.89
2025-08-24,Meta Ads,Retargeting,FB_Retargeting_Catalog,184.81,15400,231,12,967.3
2025-08-24,Microsoft Ads,Search,MS_Search_Brand,42.93,1800,72,2,183.26
2025-08-24,Microsoft Ads,Shopping,MS_Shopping_Feed,106.55,11867,178,4,288.71
2025-08-25,Google Ads,Search,GG_Search_Brand,133.53,2775,111,6,506.4
2025-08-25,Google Ads,Search,GG_Search_Generic,439.12,9150,366,13,1008.52
2025-08-25,Google Ads,PMax,GG_PMax_Performance,740.99,30850,617,30,2428.74
2025-08-25,Google Ads,Shopping,GG_Shopping_Top_Products,435.65,24200,363,18,1465.64
2025-08-25,Meta Ads,Prospecting,FB_Prospecting_Broad,638.83,53267,799,24,1902.55
2025-08-25,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,356.26,29667,445,13,1029.9
2025-08-25,Meta Ads,Retargeting,FB_Retargeting_Catalog,173.51,14467,217,11,841.57
2025-08-25,Microsoft Ads,Search,MS_Search_Brand,48.25,2000,80,3,225.18
2025-08-25,Microsoft Ads,Shopping,MS_Shopping_Feed,97.97,10867,163,3,241.47
2025-08-26,Google Ads,Search,GG_Search_Brand,162.85,3400,136,9,747.15
2025-08-26,Google Ads,Search,GG_Search_Generic,389.63,8125,325,10,809.59
2025-08-26,Google Ads,PMax,GG_PMax_Performance,793.51,33050,661,35,2793.9
2025-08-26,Google Ads,Shopping,GG_Shopping_Top_Products,435.14,24200,363,18,1475.43
2025-08-26,Meta Ads,Prospecting,FB_Prospecting_Broad,554.2,46200,693,18,1462.48
2025-08-26,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,333.25,27800,417,11,914.02
2025-08-26,Meta Ads,Retargeting,FB_Retargeting_Catalog,211.39,17600,264,15,1239.38
2025-08-26,Microsoft Ads,Search,MS_Search_Brand,44.29,1850,74,2,192.77
2025-08-26,Microsoft Ads,Shopping,MS_Shopping_Feed,95.64,10600,159,3,232.64
2025-08-27,Google Ads,Search,GG_Search_Brand,142.21,2975,119,7,581.9
2025-08-27,Google Ads,Search,GG_Search_Generic,331.45,6900,276,7,599.14
2025-08-27,Google Ads,PMax,GG_PMax_Performance,726.84,30300,606,30,2383.49
2025-08-27,Google Ads,Shopping,GG_Shopping_Top_Products,426.18,23667,355,18,1430.85
2025-08-27,Meta Ads,Prospecting,FB_Prospecting_Broad,497.85,41467,622,15,1201.42
2025-08-27,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,364.46,30400,456,14,1095.58
2025-08-27,Meta Ads,Retargeting,FB_Retargeting_Catalog,165.38,13800,207,10,781.51
2025-08-27,Microsoft Ads,Search,MS_Search_Brand,52.51,2200,88,3,269.64
2025-08-27,Microsoft Ads,Shopping,MS_Shopping_Feed,94.39,10467,157,3,228.96
2025-08-28,Google Ads,Search,GG_Search_Brand,130.23,2725,109,6,496.33
2025-08-28,Google Ads,Search,GG_Search_Generic,376.88,7850,314,10,774.17
2025-08-28,Google Ads,PMax,GG_PMax_Performance,705.66,29400,588,28,2273.99
2025-08-28,Google Ads,Shopping,GG_Shopping_Top_Products,448.63,24933,374,20,1594.44
2025-08-28,Meta Ads,Prospecting,FB_Prospecting_Broad,479.18,39933,599,14,1127.17
2025-08-28,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,415.0,34600,519,18,1418.62
2025-08-28,Meta Ads,Retargeting,FB_Retargeting_Catalog,176.99,14733,221,11,899.0
2025-08-28,Microsoft Ads,Search,MS_Search_Brand,45.54,1900,76,3,207.27
2025-08-28,Microsoft Ads,Shopping,MS_Shopping_Feed,79.06,8800,132,2,164.51
2025-08-29,Google Ads,Search,GG_Search_Brand,142.27,2975,119,8,600.44
2025-08-29,Google Ads,Search,GG_Search_Generic,296.79,6175,247,6,499.41
2025-08-29,Google Ads,PMax,GG_PMax_Performance,765.3,31900,638,34,2712.73
2025-08-29,Google Ads,Shopping,GG_Shopping_Top_Products,428.34,23800,357,19,1489.61
2025-08-29,Meta Ads,Prospecting,FB_Prospecting_Broad,456.76,38067,571,13,1049.45
2025-08-29,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,336.72,28067,421,12,970.28
2025-08-29,Meta Ads,Retargeting,FB_Retargeting_Catalog,150.46,12533,188,8,671.65
2025-08-29,Microsoft Ads,Search,MS_Search_Brand,38.14,1600,64,2,150.5
2025-08-29,Microsoft Ads,Shopping,MS_Shopping_Feed,75.82,8400,126,2,154.95
2025-08-30,Google Ads,Search,GG_Search_Brand,133.41,2775,111,7,549.85
2025-08-30,Google Ads,Search,GG_Search_Generic,272.6,5675,227,5,439.06
2025-08-30,Google Ads,PMax,GG_PMax_Performance,585.41,24400,488,21,1679.04
2025-08-30,Google Ads,Shopping,GG_Shopping_Top_Products,389.75,21667,325,16,1286.94
2025-08-30,Meta Ads,Prospecting,FB_Prospecting_Broad,478.94,39933,599,15,1191.15
2025-08-30,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,338.86,28267,424,13,1017.51
2025-08-30,Meta Ads,Retargeting,FB_Retargeting_Catalog,144.82,12067,181,8,646.4
2025-08-30,Microsoft Ads,Search,MS_Search_Brand,41.89,1750,70,2,186.77
2025-08-30,Microsoft Ads,Shopping,MS_Shopping_Feed,76.49,8467,127,2,163.26
2025-08-31,Google Ads,Search,GG_Search_Brand,127.43,2650,106,6,471.42
2025-08-31,Google Ads,Search,GG_Search_Generic,347.89,7250,290,8,657.54
2025-08-31,Google Ads,PMax,GG_PMax_Performance,740.3,30850,617,31,2468.89
2025-08-31,Google Ads,Shopping,GG_Shopping_Top_Products,444.94,24733,371,19,1554.2
2025-08-31,Meta Ads,Prospecting,FB_Prospecting_Broad,511.02,42600,639,16,1263.26
2025-08-31,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,369.5,30800,462,14,1124.83
2025-08-31,Meta Ads,Retargeting,FB_Retargeting_Catalog,204.73,17067,256,15,1176.74
2025-08-31,Microsoft Ads,Search,MS_Search_Brand,48.75,2025,81,3,233.87
2025-08-31,Microsoft Ads,Shopping,MS_Shopping_Feed,82.17,9133,137,2,175.48
2025-09-01,Google Ads,Search,GG_Search_Brand,158.38,3300,132,9,686.77
2025-09-01,Google Ads,Search,GG_Search_Generic,444.4,9250,370,13,1009.1
2025-09-01,Google Ads,PMax,GG_PMax_Performance,773.41,32250,645,32,2578.52
2025-09-01,Google Ads,Shopping,GG_Shopping_Top_Products,501.44,27867,418,23,1876.92
2025-09-01,Meta Ads,Prospecting,FB_Prospecting_Broad,706.18,58867,883,28,2252.83
2025-09-01,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,363.71,30333,455,13,1048.04
2025-09-01,Meta Ads,Retargeting,FB_Retargeting_Catalog,211.73,17667,265,15,1205.1
2025-09-01,Microsoft Ads,Search,MS_Search_Brand,48.68,2025,81,3,223.97
2025-09-01,Microsoft Ads,Shopping,MS_Shopping_Feed,107.18,11933,179,4,280.45
2025-09-02,Google Ads,Search,GG_Search_Brand,131.64,2750,110,6,486.23
2025-09-02,Google Ads,Search,GG_Search_Generic,394.58,8225,329,10,811.17
2025-09-02,Google Ads,PMax,GG_PMax_Performance,864.79,36050,721,40,3220.87
2025-09-02,Google Ads,Shopping,GG_Shopping_Top_Products,513.84,28533,428,25,1984.28
2025-09-02,Meta Ads,Prospecting,FB_Prospecting_Broad,590.38,49200,738,20,1614.52
2025-09-02,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,438.66,36533,548,19,1513.4
2025-09-02,Meta Ads,Retargeting,FB_Retargeting_Catalog,221.09,18400,276,17,1320.5
2025-09-02,Microsoft Ads,Search,MS_Search_Brand,45.66,1900,76,2,199.89
2025-09-02,Microsoft Ads,Shopping,MS_Shopping_Feed,92.87,10333,155,3,215.06
2025-09-03,Google Ads,Search,GG_Search_Brand,163.99,3425,137,9,747.45
2025-09-03,Google Ads,Search,GG_Search_Generic,421.45,8775,351,12,928.67
2025-09-03,Google Ads,PMax,GG_PMax_Performance,909.28,37900,758,45,3577.49
2025-09-03,Google Ads,Shopping,GG_Shopping_Top_Products,526.44,29267,439,26,2097.72
2025-09-03,Meta Ads,Prospecting,FB_Prospecting_Broad,524.92,43733,656,16,1300.87
2025-09-03,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,427.97,35667,535,18,1457.24
2025-09-03,Meta Ads,Retargeting,FB_Retargeting_Catalog,219.43,18267,274,16,1313.87
2025-09-03,Microsoft Ads,Search,MS_Search_Brand,52.1,2175,87,3,259.76
2025-09-03,Microsoft Ads,Shopping,MS_Shopping_Feed,91.59,10200,153,3,211.38
2025-09-04,Google Ads,Search,GG_Search_Brand,135.63,2825,113,7,524.82
2025-09-04,Google Ads,Search,GG_Search_Generic,335.7,7000,280,8,606.4
2025-09-04,Google Ads,PMax,GG_PMax_Performance,705.81,29400,588,28,2225.05
2025-09-04,Google Ads,Shopping,GG_Shopping_Top_Products,479.75,26667,400,22,1773.43
2025-09-04,Meta Ads,Prospecting,FB_Prospecting_Broad,507.71,42333,635,15,1232.13
2025-09-04,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,348.88,29067,436,12,995.03
2025-09-04,Meta Ads,Retargeting,FB_Retargeting_Catalog,221.53,18467,277,17,1351.06
2025-09-04,Microsoft Ads,Search,MS_Search_Brand,43.39,1800,72,2,184.73
2025-09-04,Microsoft Ads,Shopping,MS_Shopping_Feed,105.43,11733,176,3,279.44
2025-09-05,Google Ads,Search,GG_Search_Brand,135.23,2825,113,7,532.88
2025-09-05,Google Ads,Search,GG_Search_Generic,383.13,7975,319,10,798.05
2025-09-05,Google Ads,PMax,GG_PMax_Performance,675.28,28150,563,26,2087.24
2025-09-05,Google Ads,Shopping,GG_Shopping_Top_Products,413.63,23000,345,17,1362.57
2025-09-05,Meta Ads,Prospecting,FB_Prospecting_Broad,624.78,52067,781,23,1872.82
2025-09-05,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,368.16,30667,460,14,1126.59
2025-09-05,Meta Ads,Retargeting,FB_Retargeting_Catalog,202.59,16867,253,15,1163.24
2025-09-05,Microsoft Ads,Search,MS_Search_Brand,45.54,1900,76,3,207.01
2025-09-05,Microsoft Ads,Shopping,MS_Shopping_Feed,79.48,8800,132,2,165.98
2025-09-06,Google Ads,Search,GG_Search_Brand,106.07,2200,88,4,346.13
2025-09-06,Google Ads,Search,GG_Search_Generic,359.54,7500,300,9,732.32
2025-09-06,Google Ads,PMax,GG_PMax_Performance,658.35,27450,549,26,2060.47
2025-09-06,Google Ads,Shopping,GG_Shopping_Top_Products,455.19,25267,379,21,1697.48
2025-09-06,Meta Ads,Prospecting,FB_Prospecting_Broad,502.42,41867,628,16,1278.32
2025-09-06,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,333.2,27800,417,12,964.22
2025-09-06,Meta Ads,Retargeting,FB_Retargeting_Catalog,171.43,14267,214,11,875.45
2025-09-06,Microsoft Ads,Search,MS_Search_Brand,42.5,1775,71,2,187.92
2025-09-06,Microsoft Ads,Shopping,MS_Shopping_Feed,83.01,9200,138,2,187.04
2025-09-07,Google Ads,Search,GG_Search_Brand,141.84,2950,118,7,566.24
2025-09-07,Google Ads,Search,GG_Search_Generic,455.52,9500,380,13,1077.2
2025-09-07,Google Ads,PMax,GG_PMax_Performance,756.08,31500,630,31,2514.25
2025-09-07,Google Ads,Shopping,GG_Shopping_Top_Products,438.36,24333,365,18,1477.18
2025-09-07,Meta Ads,Prospecting,FB_Prospecting_Broad,575.05,47933,719,19,1549.52
2025-09-07,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,388.46,32400,486,15,1210.8
2025-09-07,Meta Ads,Retargeting,FB_Retargeting_Catalog,224.62,18733,281,17,1373.85
2025-09-07,Microsoft Ads,Search,MS_Search_Brand,52.49,2175,87,3,263.51
2025-09-07,Microsoft Ads,Shopping,MS_Shopping_Feed,98.73,11000,165,3,244.06
2025-09-08,Google Ads,Search,GG_Search_Brand,176.56,3675,147,11,844.91
2025-09-08,Google Ads,Search,GG_Search_Generic,388.3,8100,324,10,779.67
2025-09-08,Google Ads,PMax,GG_PMax_Performance,816.8,34050,681,36,2862.4
2025-09-08,Google Ads,Shopping,GG_Shopping_Top_Products,463.93,25800,387,20,1617.26
2025-09-08,Meta Ads,Prospecting,FB_Prospecting_Broad,651.81,54333,815,24,1933.62
2025-09-08,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,363.18,30267,454,13,1045.15
2025-09-08,Meta Ads,Retargeting,FB_Retargeting_Catalog,214.26,17867,268,15,1232.76
2025-09-08,Microsoft Ads,Search,MS_Search_Brand,60.46,2525,101,4,338.77
2025-09-08,Microsoft Ads,Shopping,MS_Shopping_Feed,106.99,11867,178,3,279.47
2025-09-09,Google Ads,Search,GG_Search_Brand,163.94,3425,137,9,740.04
2025-09-09,Google Ads,Search,GG_Search_Generic,455.01,9475,379,13,1064.98
2025-09-09,Google Ads,PMax,GG_PMax_Performance,843.79,35150,703,38,3073.09
2025-09-09,Google Ads,Shopping,GG_Shopping_Top_Products,516.37,28667,430,25,2002.99
2025-09-09,Meta Ads,Prospecting,FB_Prospecting_Broad,622.51,51867,778,22,1786.76
2025-09-09,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,461.02,38400,576,21,1663.92
2025-09-09,Meta Ads,Retargeting,FB_Retargeting_Catalog,180.58,15067,226,11,896.55
2025-09-09,Microsoft Ads,Search,MS_Search_Brand,48.06,2000,80,3,220.54
2025-09-09,Microsoft Ads,Shopping,MS_Shopping_Feed,89.34,9933,149,2,199.66
2025-09-10,Google Ads,Search,GG_Search_Brand,153.03,3200,128,8,654.85
2025-09-10,Google Ads,Search,GG_Search_Generic,344.0,7175,287,8,629.37
2025-09-10,Google Ads,PMax,GG_PMax_Performance,881.54,36750,735,42,3372.22
2025-09-10,Google Ads,Shopping,GG_Shopping_Top_Products,507.52,28200,423,24,1955.94
2025-09-10,Meta Ads,Prospecting,FB_Prospecting_Broad,657.21,54800,822,25,2000.33
2025-09-10,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,429.52,35800,537,18,1467.35
2025-09-10,Meta Ads,Retargeting,FB_Retargeting_Catalog,181.3,15133,227,11,911.89
2025-09-10,Microsoft Ads,Search,MS_Search_Brand,44.3,1850,74,2,190.4
2025-09-10,Microsoft Ads,Shopping,MS_Shopping_Feed,98.3,10933,164,3,242.04
2025-09-11,Google Ads,Search,GG_Search_Brand,164.01,3425,137,9,754.95
2025-09-11,Google Ads,Search,GG_Search_Generic,371.03,7725,309,9,734.81
2025-09-11,Google Ads,PMax,GG_PMax_Performance,749.7,31250,625,31,2497.98
2025-09-11,Google Ads,Shopping,GG_Shopping_Top_Products,509.24,28267,424,25,1987.99
2025-09-11,Meta Ads,Prospecting,FB_Prospecting_Broad,523.25,43600,654,16,1305.6
2025-09-11,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,437.34,36467,547,19,1533.68
2025-09-11,Meta Ads,Retargeting,FB_Retargeting_Catalog,165.59,13800,207,10,773.68
2025-09-11,Microsoft Ads,Search,MS_Search_Brand,44.45,1850,74,2,193.5
2025-09-11,Microsoft Ads,Shopping,MS_Shopping_Feed,100.03,11133,167,3,252.7
2025-09-12,Google Ads,Search,GG_Search_Brand,139.54,2900,116,7,565.93
2025-09-12,Google Ads,Search,GG_Search_Generic,324.86,6775,271,7,581.41
2025-09-12,Google Ads,PMax,GG_PMax_Performance,670.54,27950,559,26,2059.16
2025-09-12,Google Ads,Shopping,GG_Shopping_Top_Products,442.65,24600,369,19,1552.13
2025-09-12,Meta Ads,Prospecting,FB_Prospecting_Broad,586.5,48867,733,21,1659.46
2025-09-12,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,368.39,30667,460,14,1127.94
2025-09-12,Meta Ads,Retargeting,FB_Retargeting_Catalog,204.73,17067,256,15,1186.84
2025-09-12,Microsoft Ads,Search,MS_Search_Brand,40.74,1700,68,2,167.16
2025-09-12,Microsoft Ads,Shopping,MS_Shopping_Feed,87.63,9733,146,3,200.26
2025-09-13,Google Ads,Search,GG_Search_Brand,109.73,2275,91,5,369.57
2025-09-13,Google Ads,Search,GG_Search_Generic,353.64,7375,295,9,709.42
2025-09-13,Google Ads,PMax,GG_PMax_Performance,567.84,23650,473,19,1549.63
2025-09-13,Google Ads,Shopping,GG_Shopping_Top_Products,388.42,21600,324,16,1251.4
2025-09-13,Meta Ads,Prospecting,FB_Prospecting_Broad,521.46,43467,652,17,1373.0
2025-09-13,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,328.45,27400,411,12,937.93
2025-09-13,Meta Ads,Retargeting,FB_Retargeting_Catalog,152.44,12733,191,9,698.43
2025-09-13,Microsoft Ads,Search,MS_Search_Brand,35.93,1500,60,2,136.03
2025-09-13,Microsoft Ads,Shopping,MS_Shopping_Feed,88.01,9800,147,3,209.29
2025-09-14,Google Ads,Search,GG_Search_Brand,131.53,2750,110,6,489.95
2025-09-14,Google Ads,Search,GG_Search_Generic,433.43,9025,361,12,979.75
2025-09-14,Google Ads,PMax,GG_PMax_Performance,717.08,29900,598,28,2271.48
2025-09-14,Google Ads,Shopping,GG_Shopping_Top_Products,484.47,26933,404,22,1789.46
2025-09-14,Meta Ads,Prospecting,FB_Prospecting_Broad,589.66,49133,737,20,1625.78
2025-09-14,Meta Ads,Prospecting,FB_Prospecting_Lookalikes,402.94,33600,504,16,1298.65
